,k,pk
80,1.0,0.5306122448979592
81,1.0,0.5306122448979592
82,1.0,0.5306122448979592
83,1.0,0.5306122448979592
84,1.0,0.5306122448979592
85,1.0,0.5306122448979592
86,1.0,0.5306122448979592
87,1.0,0.5306122448979592
88,1.0,0.5306122448979592
89,1.0,0.5306122448979592
90,1.0,0.5306122448979592
91,1.0,0.5306122448979592
92,1.0,0.5306122448979592
93,1.0,0.5306122448979592
94,1.0,0.5306122448979592
95,1.0,0.5306122448979592
96,1.0,0.5306122448979592
97,1.0,0.5306122448979592
98,1.0,0.5306122448979592
99,1.0,0.5306122448979592
100,1.0,0.5306122448979592
101,1.0,0.5306122448979592
102,1.0,0.5306122448979592
103,1.0,0.5306122448979592
104,2.0,0.10204081632653061
105,2.0,0.10204081632653061
106,2.0,0.10204081632653061
107,2.0,0.10204081632653061
108,2.0,0.10204081632653061
109,2.0,0.10204081632653061
110,2.0,0.10204081632653061
111,2.0,0.10204081632653061
112,2.0,0.10204081632653061
113,2.0,0.10204081632653061
114,2.0,0.10204081632653061
115,2.0,0.10204081632653061
116,2.0,0.10204081632653061
117,2.0,0.10204081632653061
118,2.0,0.10204081632653061
119,2.0,0.10204081632653061
120,2.0,0.10204081632653061
121,2.0,0.10204081632653061
122,2.0,0.10204081632653061
123,2.0,0.10204081632653061
124,3.0,0.08673469387755102
125,3.0,0.08673469387755102
126,3.0,0.08673469387755102
127,3.0,0.08673469387755102
128,3.0,0.08673469387755102
129,3.0,0.08673469387755102
130,3.0,0.08673469387755102
131,3.0,0.08673469387755102
132,3.0,0.08673469387755102
133,3.0,0.08673469387755102
134,3.0,0.08673469387755102
135,3.0,0.08673469387755102
136,3.0,0.08673469387755102
137,3.0,0.08673469387755102
138,3.0,0.08673469387755102
139,3.0,0.08673469387755102
140,3.0,0.08673469387755102
141,6.0,0.02040816326530612
142,6.0,0.02040816326530612
143,6.0,0.02040816326530612
144,6.0,0.02040816326530612
145,7.0,0.02040816326530612
146,7.0,0.02040816326530612
147,7.0,0.02040816326530612
148,7.0,0.02040816326530612
149,4.0,0.015306122448979591
150,4.0,0.015306122448979591
151,4.0,0.015306122448979591
152,11.0,0.015306122448979591
153,11.0,0.015306122448979591
154,11.0,0.015306122448979591
155,12.0,0.015306122448979591
156,12.0,0.015306122448979591
157,12.0,0.015306122448979591
158,15.0,0.01020408163265306
159,15.0,0.01020408163265306
160,9.0,0.01020408163265306
161,9.0,0.01020408163265306
162,65.0,0.01020408163265306
163,65.0,0.01020408163265306
164,243.0,0.00510204081632653
165,172.0,0.00510204081632653
166,466.0,0.00510204081632653
167,432.0,0.00510204081632653
168,367.0,0.00510204081632653
169,357.0,0.00510204081632653
170,339.0,0.00510204081632653
171,326.0,0.00510204081632653
172,268.0,0.00510204081632653
173,264.0,0.00510204081632653
174,13.0,0.00510204081632653
175,14.0,0.00510204081632653
176,250.0,0.00510204081632653
177,20.0,0.00510204081632653
178,21.0,0.00510204081632653
179,26.0,0.00510204081632653
180,27.0,0.00510204081632653
181,29.0,0.00510204081632653
182,33.0,0.00510204081632653
183,50.0,0.00510204081632653
184,56.0,0.00510204081632653
185,64.0,0.00510204081632653
186,586.0,0.00510204081632653
187,78.0,0.00510204081632653
188,107.0,0.00510204081632653
189,108.0,0.00510204081632653
190,110.0,0.00510204081632653
191,111.0,0.00510204081632653
192,134.0,0.00510204081632653
193,148.0,0.00510204081632653
194,170.0,0.00510204081632653
195,1165.0,0.00510204081632653
