,k,pk
0,1.0,0.5026737967914439
1,1.0,0.5026737967914439
2,1.0,0.5026737967914439
3,1.0,0.5026737967914439
4,1.0,0.5026737967914439
5,1.0,0.5026737967914439
6,1.0,0.5026737967914439
7,1.0,0.5026737967914439
8,1.0,0.5026737967914439
9,1.0,0.5026737967914439
10,1.0,0.5026737967914439
11,1.0,0.5026737967914439
12,1.0,0.5026737967914439
13,1.0,0.5026737967914439
14,1.0,0.5026737967914439
15,1.0,0.5026737967914439
16,1.0,0.5026737967914439
17,1.0,0.5026737967914439
18,1.0,0.5026737967914439
19,1.0,0.5026737967914439
20,1.0,0.5026737967914439
21,1.0,0.5026737967914439
22,1.0,0.5026737967914439
23,1.0,0.5026737967914439
24,1.0,0.5026737967914439
25,1.0,0.5026737967914439
26,1.0,0.5026737967914439
27,1.0,0.5026737967914439
28,1.0,0.5026737967914439
29,1.0,0.5026737967914439
30,1.0,0.5026737967914439
31,1.0,0.5026737967914439
32,1.0,0.5026737967914439
33,1.0,0.5026737967914439
34,1.0,0.5026737967914439
35,1.0,0.5026737967914439
36,1.0,0.5026737967914439
37,1.0,0.5026737967914439
38,1.0,0.5026737967914439
39,1.0,0.5026737967914439
40,1.0,0.5026737967914439
41,1.0,0.5026737967914439
42,1.0,0.5026737967914439
43,1.0,0.5026737967914439
44,1.0,0.5026737967914439
45,1.0,0.5026737967914439
46,1.0,0.5026737967914439
47,1.0,0.5026737967914439
48,1.0,0.5026737967914439
49,1.0,0.5026737967914439
50,1.0,0.5026737967914439
51,1.0,0.5026737967914439
52,1.0,0.5026737967914439
53,1.0,0.5026737967914439
54,1.0,0.5026737967914439
55,1.0,0.5026737967914439
56,1.0,0.5026737967914439
57,1.0,0.5026737967914439
58,1.0,0.5026737967914439
59,1.0,0.5026737967914439
60,1.0,0.5026737967914439
61,1.0,0.5026737967914439
62,1.0,0.5026737967914439
63,1.0,0.5026737967914439
64,1.0,0.5026737967914439
65,1.0,0.5026737967914439
66,1.0,0.5026737967914439
67,1.0,0.5026737967914439
68,1.0,0.5026737967914439
69,1.0,0.5026737967914439
70,1.0,0.5026737967914439
71,1.0,0.5026737967914439
72,1.0,0.5026737967914439
73,1.0,0.5026737967914439
74,1.0,0.5026737967914439
75,1.0,0.5026737967914439
76,1.0,0.5026737967914439
77,1.0,0.5026737967914439
78,1.0,0.5026737967914439
79,1.0,0.5026737967914439
80,1.0,0.5026737967914439
81,1.0,0.5026737967914439
82,1.0,0.5026737967914439
83,1.0,0.5026737967914439
84,1.0,0.5026737967914439
85,1.0,0.5026737967914439
86,1.0,0.5026737967914439
87,1.0,0.5026737967914439
88,1.0,0.5026737967914439
89,1.0,0.5026737967914439
90,1.0,0.5026737967914439
91,1.0,0.5026737967914439
92,1.0,0.5026737967914439
