,k,pk
0,1.0,0.41915085817524844
1,1.0,0.41915085817524844
2,1.0,0.41915085817524844
3,1.0,0.41915085817524844
4,1.0,0.41915085817524844
5,1.0,0.41915085817524844
6,1.0,0.41915085817524844
7,1.0,0.41915085817524844
8,1.0,0.41915085817524844
9,1.0,0.41915085817524844
10,1.0,0.41915085817524844
11,1.0,0.41915085817524844
12,1.0,0.41915085817524844
13,1.0,0.41915085817524844
14,1.0,0.41915085817524844
15,1.0,0.41915085817524844
16,1.0,0.41915085817524844
17,1.0,0.41915085817524844
18,1.0,0.41915085817524844
19,1.0,0.41915085817524844
20,1.0,0.41915085817524844
21,1.0,0.41915085817524844
22,1.0,0.41915085817524844
23,1.0,0.41915085817524844
24,1.0,0.41915085817524844
25,1.0,0.41915085817524844
26,1.0,0.41915085817524844
27,1.0,0.41915085817524844
28,1.0,0.41915085817524844
29,1.0,0.41915085817524844
30,1.0,0.41915085817524844
31,1.0,0.41915085817524844
32,1.0,0.41915085817524844
33,1.0,0.41915085817524844
34,1.0,0.41915085817524844
35,1.0,0.41915085817524844
36,1.0,0.41915085817524844
37,1.0,0.41915085817524844
38,1.0,0.41915085817524844
39,1.0,0.41915085817524844
40,1.0,0.41915085817524844
41,1.0,0.41915085817524844
42,1.0,0.41915085817524844
43,1.0,0.41915085817524844
44,1.0,0.41915085817524844
45,1.0,0.41915085817524844
46,1.0,0.41915085817524844
47,1.0,0.41915085817524844
48,1.0,0.41915085817524844
49,1.0,0.41915085817524844
50,1.0,0.41915085817524844
51,1.0,0.41915085817524844
52,1.0,0.41915085817524844
53,1.0,0.41915085817524844
54,1.0,0.41915085817524844
55,1.0,0.41915085817524844
56,1.0,0.41915085817524844
57,1.0,0.41915085817524844
58,1.0,0.41915085817524844
59,1.0,0.41915085817524844
60,1.0,0.41915085817524844
61,1.0,0.41915085817524844
62,1.0,0.41915085817524844
63,1.0,0.41915085817524844
64,1.0,0.41915085817524844
65,1.0,0.41915085817524844
66,1.0,0.41915085817524844
67,1.0,0.41915085817524844
68,1.0,0.41915085817524844
69,1.0,0.41915085817524844
70,1.0,0.41915085817524844
71,1.0,0.41915085817524844
72,1.0,0.41915085817524844
73,1.0,0.41915085817524844
74,1.0,0.41915085817524844
75,1.0,0.41915085817524844
76,1.0,0.41915085817524844
77,1.0,0.41915085817524844
78,1.0,0.41915085817524844
79,1.0,0.41915085817524844
80,1.0,0.41915085817524844
81,1.0,0.41915085817524844
82,1.0,0.41915085817524844
83,1.0,0.41915085817524844
84,1.0,0.41915085817524844
85,1.0,0.41915085817524844
86,1.0,0.41915085817524844
87,1.0,0.41915085817524844
88,1.0,0.41915085817524844
89,1.0,0.41915085817524844
90,1.0,0.41915085817524844
91,1.0,0.41915085817524844
92,1.0,0.41915085817524844
93,1.0,0.41915085817524844
94,1.0,0.41915085817524844
95,1.0,0.41915085817524844
96,1.0,0.41915085817524844
97,1.0,0.41915085817524844
98,1.0,0.41915085817524844
99,1.0,0.41915085817524844
100,1.0,0.41915085817524844
101,1.0,0.41915085817524844
102,1.0,0.41915085817524844
103,1.0,0.41915085817524844
104,1.0,0.41915085817524844
105,1.0,0.41915085817524844
106,1.0,0.41915085817524844
107,1.0,0.41915085817524844
108,1.0,0.41915085817524844
109,1.0,0.41915085817524844
110,1.0,0.41915085817524844
111,1.0,0.41915085817524844
112,1.0,0.41915085817524844
113,1.0,0.41915085817524844
114,1.0,0.41915085817524844
115,1.0,0.41915085817524844
116,1.0,0.41915085817524844
117,1.0,0.41915085817524844
118,1.0,0.41915085817524844
119,1.0,0.41915085817524844
120,1.0,0.41915085817524844
121,1.0,0.41915085817524844
122,1.0,0.41915085817524844
123,1.0,0.41915085817524844
124,1.0,0.41915085817524844
125,1.0,0.41915085817524844
126,1.0,0.41915085817524844
127,1.0,0.41915085817524844
128,1.0,0.41915085817524844
129,1.0,0.41915085817524844
130,1.0,0.41915085817524844
131,1.0,0.41915085817524844
132,1.0,0.41915085817524844
133,1.0,0.41915085817524844
134,1.0,0.41915085817524844
135,1.0,0.41915085817524844
136,1.0,0.41915085817524844
137,1.0,0.41915085817524844
138,1.0,0.41915085817524844
139,1.0,0.41915085817524844
140,1.0,0.41915085817524844
141,1.0,0.41915085817524844
142,1.0,0.41915085817524844
143,1.0,0.41915085817524844
144,1.0,0.41915085817524844
145,1.0,0.41915085817524844
146,1.0,0.41915085817524844
147,1.0,0.41915085817524844
148,1.0,0.41915085817524844
149,1.0,0.41915085817524844
