,k,pk
0,1.0,0.45200192957067054
1,1.0,0.45200192957067054
2,1.0,0.45200192957067054
3,1.0,0.45200192957067054
4,1.0,0.45200192957067054
5,1.0,0.45200192957067054
6,1.0,0.45200192957067054
7,1.0,0.45200192957067054
8,1.0,0.45200192957067054
9,1.0,0.45200192957067054
10,1.0,0.45200192957067054
11,1.0,0.45200192957067054
12,1.0,0.45200192957067054
13,1.0,0.45200192957067054
14,1.0,0.45200192957067054
15,1.0,0.45200192957067054
16,1.0,0.45200192957067054
17,1.0,0.45200192957067054
18,1.0,0.45200192957067054
19,1.0,0.45200192957067054
20,1.0,0.45200192957067054
21,1.0,0.45200192957067054
22,1.0,0.45200192957067054
23,1.0,0.45200192957067054
24,1.0,0.45200192957067054
25,1.0,0.45200192957067054
26,1.0,0.45200192957067054
27,1.0,0.45200192957067054
28,1.0,0.45200192957067054
29,1.0,0.45200192957067054
30,1.0,0.45200192957067054
31,1.0,0.45200192957067054
32,1.0,0.45200192957067054
33,1.0,0.45200192957067054
34,1.0,0.45200192957067054
35,1.0,0.45200192957067054
36,1.0,0.45200192957067054
37,1.0,0.45200192957067054
38,1.0,0.45200192957067054
39,1.0,0.45200192957067054
40,1.0,0.45200192957067054
41,1.0,0.45200192957067054
42,1.0,0.45200192957067054
43,1.0,0.45200192957067054
44,1.0,0.45200192957067054
45,1.0,0.45200192957067054
46,1.0,0.45200192957067054
47,1.0,0.45200192957067054
48,1.0,0.45200192957067054
49,1.0,0.45200192957067054
50,1.0,0.45200192957067054
51,1.0,0.45200192957067054
52,1.0,0.45200192957067054
53,1.0,0.45200192957067054
54,1.0,0.45200192957067054
55,1.0,0.45200192957067054
56,1.0,0.45200192957067054
57,1.0,0.45200192957067054
58,1.0,0.45200192957067054
59,1.0,0.45200192957067054
60,1.0,0.45200192957067054
61,1.0,0.45200192957067054
62,1.0,0.45200192957067054
63,1.0,0.45200192957067054
64,1.0,0.45200192957067054
65,1.0,0.45200192957067054
66,1.0,0.45200192957067054
67,1.0,0.45200192957067054
68,1.0,0.45200192957067054
69,1.0,0.45200192957067054
70,1.0,0.45200192957067054
71,1.0,0.45200192957067054
72,1.0,0.45200192957067054
73,1.0,0.45200192957067054
74,1.0,0.45200192957067054
75,1.0,0.45200192957067054
76,1.0,0.45200192957067054
77,1.0,0.45200192957067054
78,1.0,0.45200192957067054
79,1.0,0.45200192957067054
80,1.0,0.45200192957067054
81,1.0,0.45200192957067054
82,1.0,0.45200192957067054
83,1.0,0.45200192957067054
84,1.0,0.45200192957067054
85,1.0,0.45200192957067054
86,1.0,0.45200192957067054
87,1.0,0.45200192957067054
88,1.0,0.45200192957067054
89,1.0,0.45200192957067054
90,1.0,0.45200192957067054
91,1.0,0.45200192957067054
92,1.0,0.45200192957067054
93,1.0,0.45200192957067054
94,1.0,0.45200192957067054
95,1.0,0.45200192957067054
96,1.0,0.45200192957067054
97,1.0,0.45200192957067054
98,1.0,0.45200192957067054
99,1.0,0.45200192957067054
100,1.0,0.45200192957067054
101,1.0,0.45200192957067054
102,1.0,0.45200192957067054
103,1.0,0.45200192957067054
104,1.0,0.45200192957067054
105,1.0,0.45200192957067054
106,1.0,0.45200192957067054
107,1.0,0.45200192957067054
108,1.0,0.45200192957067054
109,1.0,0.45200192957067054
110,1.0,0.45200192957067054
111,1.0,0.45200192957067054
112,1.0,0.45200192957067054
113,1.0,0.45200192957067054
114,1.0,0.45200192957067054
115,1.0,0.45200192957067054
116,1.0,0.45200192957067054
117,1.0,0.45200192957067054
118,1.0,0.45200192957067054
119,1.0,0.45200192957067054
120,1.0,0.45200192957067054
121,1.0,0.45200192957067054
122,1.0,0.45200192957067054
123,1.0,0.45200192957067054
124,1.0,0.45200192957067054
125,1.0,0.45200192957067054
126,1.0,0.45200192957067054
127,1.0,0.45200192957067054
128,1.0,0.45200192957067054
129,1.0,0.45200192957067054
130,1.0,0.45200192957067054
131,1.0,0.45200192957067054
132,1.0,0.45200192957067054
133,1.0,0.45200192957067054
134,1.0,0.45200192957067054
135,1.0,0.45200192957067054
136,1.0,0.45200192957067054
137,1.0,0.45200192957067054
138,1.0,0.45200192957067054
139,1.0,0.45200192957067054
140,1.0,0.45200192957067054
141,1.0,0.45200192957067054
142,1.0,0.45200192957067054
143,1.0,0.45200192957067054
144,1.0,0.45200192957067054
145,1.0,0.45200192957067054
146,1.0,0.45200192957067054
147,1.0,0.45200192957067054
148,1.0,0.45200192957067054
149,1.0,0.45200192957067054
150,1.0,0.45200192957067054
151,1.0,0.45200192957067054
152,1.0,0.45200192957067054
153,1.0,0.45200192957067054
154,1.0,0.45200192957067054
155,1.0,0.45200192957067054
156,1.0,0.45200192957067054
157,1.0,0.45200192957067054
158,1.0,0.45200192957067054
159,1.0,0.45200192957067054
160,1.0,0.45200192957067054
161,1.0,0.45200192957067054
162,1.0,0.45200192957067054
163,1.0,0.45200192957067054
164,1.0,0.45200192957067054
165,1.0,0.45200192957067054
166,1.0,0.45200192957067054
167,1.0,0.45200192957067054
