,VS,dij_list
154,Anaerococcus_vs_Acetoanaerobium,1.0
155,Anaerococcus_vs_Acidaminococcus,1.0
156,Anaerococcus_vs_Acidobacterium,1.0
157,Anaerococcus_vs_Aciduliprofundum,1.0
158,Anaerococcus_vs_Actinomyces,0.9713055978683277
159,Anaerococcus_vs_Acyrthosiphon,1.0
160,Anaerococcus_vs_Adlercreutzia,1.0
161,Anaerococcus_vs_Aerococcus,1.0
162,Anaerococcus_vs_Aeromonas,1.0
163,Anaerococcus_vs_Afipia,1.0
164,Anaerococcus_vs_Agrobacterium,1.0
165,Anaerococcus_vs_Akkermansia,1.0
166,Anaerococcus_vs_Alistipes,0.9976163658939208
167,Anaerococcus_vs_Allofrancisella,1.0
168,Anaerococcus_vs_Alloiococcus,1.0
169,Anaerococcus_vs_Alloprevotella,1.0
170,Anaerococcus_vs_Anaerobium,1.0
171,Anaerofustis_vs_Acetivibrio,1.0
172,Anaerofustis_vs_Acetoanaerobium,1.0
173,Anaerofustis_vs_Acidaminococcus,1.0
174,Anaerofustis_vs_Acidobacterium,1.0
175,Anaerofustis_vs_Aciduliprofundum,1.0
176,Anaerofustis_vs_Actinomyces,0.9266938433273619
177,Anaerofustis_vs_Acyrthosiphon,1.0
178,Anaerofustis_vs_Adlercreutzia,1.0
179,Anaerofustis_vs_Aerococcus,0.8908154800863817
180,Anaerofustis_vs_Aeromonas,1.0
181,Anaerofustis_vs_Afipia,1.0
182,Anaerofustis_vs_Agrobacterium,1.0
183,Anaerofustis_vs_Akkermansia,0.9983100961777831
184,Anaerofustis_vs_Alistipes,0.9696165576082676
185,Anaerofustis_vs_Allofrancisella,1.0
186,Anaerofustis_vs_Alloiococcus,1.0
187,Anaerofustis_vs_Alloprevotella,1.0
188,Anaerofustis_vs_Anaerobium,1.0
189,Anaerofustis_vs_Anaerococcus,1.0
190,Anaeroglobus_vs_Acetivibrio,1.0
191,Anaeroglobus_vs_Acetoanaerobium,1.0
192,Anaeroglobus_vs_Acidaminococcus,1.0
193,Anaeroglobus_vs_Acidobacterium,1.0
194,Anaeroglobus_vs_Aciduliprofundum,1.0
195,Anaeroglobus_vs_Actinomyces,1.0
196,Anaeroglobus_vs_Acyrthosiphon,1.0
197,Anaeroglobus_vs_Adlercreutzia,1.0
198,Anaeroglobus_vs_Aerococcus,1.0
199,Anaeroglobus_vs_Aeromonas,1.0
200,Anaeroglobus_vs_Afipia,1.0
201,Anaeroglobus_vs_Agrobacterium,1.0
202,Anaeroglobus_vs_Akkermansia,1.0
203,Anaeroglobus_vs_Alistipes,1.0
204,Anaeroglobus_vs_Allofrancisella,1.0
205,Anaeroglobus_vs_Alloiococcus,1.0
206,Anaeroglobus_vs_Alloprevotella,1.0
207,Anaeroglobus_vs_Anaerobium,1.0
208,Anaeroglobus_vs_Anaerococcus,1.0
209,Anaeroglobus_vs_Anaerofustis,1.0
210,Anaerosporomusa_vs_Acetivibrio,1.0
211,Anaerosporomusa_vs_Acetoanaerobium,1.0
212,Anaerosporomusa_vs_Acidaminococcus,1.0
213,Anaerosporomusa_vs_Acidobacterium,1.0
214,Anaerosporomusa_vs_Aciduliprofundum,1.0
215,Anaerosporomusa_vs_Actinomyces,1.0
216,Anaerosporomusa_vs_Acyrthosiphon,1.0
217,Anaerosporomusa_vs_Adlercreutzia,1.0
218,Anaerosporomusa_vs_Aerococcus,1.0
219,Anaerosporomusa_vs_Aeromonas,1.0
220,Anaerosporomusa_vs_Afipia,1.0
221,Anaerosporomusa_vs_Agrobacterium,1.0
222,Anaerosporomusa_vs_Akkermansia,1.0
223,Anaerosporomusa_vs_Alistipes,0.9998642150788452
224,Anaerosporomusa_vs_Allofrancisella,1.0
225,Anaerosporomusa_vs_Alloiococcus,1.0
226,Anaerosporomusa_vs_Alloprevotella,1.0
227,Anaerosporomusa_vs_Anaerobium,1.0
228,Anaerosporomusa_vs_Anaerococcus,1.0
229,Anaerosporomusa_vs_Anaerofustis,1.0
230,Anaerosporomusa_vs_Anaeroglobus,1.0
231,Anaerostipes_vs_Acetivibrio,1.0
232,Anaerostipes_vs_Acetoanaerobium,1.0
233,Anaerostipes_vs_Acidaminococcus,1.0
234,Anaerostipes_vs_Acidobacterium,1.0
235,Anaerostipes_vs_Aciduliprofundum,1.0
236,Anaerostipes_vs_Actinomyces,0.9832091779811319
237,Anaerostipes_vs_Acyrthosiphon,0.9932592472979209
238,Anaerostipes_vs_Adlercreutzia,1.0
239,Anaerostipes_vs_Aerococcus,1.0
240,Anaerostipes_vs_Aeromonas,1.0
241,Anaerostipes_vs_Afipia,0.9684794812993619
242,Anaerostipes_vs_Agrobacterium,1.0
243,Anaerostipes_vs_Akkermansia,0.997426707353166
244,Anaerostipes_vs_Alistipes,0.9881817364591706
245,Anaerostipes_vs_Allofrancisella,1.0
246,Anaerostipes_vs_Alloiococcus,0.9970022443667919
247,Anaerostipes_vs_Alloprevotella,1.0
248,Anaerostipes_vs_Anaerobium,1.0
249,Anaerostipes_vs_Anaerococcus,1.0
250,Anaerostipes_vs_Anaerofustis,1.0
251,Anaerostipes_vs_Anaeroglobus,1.0
252,Anaerostipes_vs_Anaerosporomusa,1.0
253,Anaerotruncus_vs_Acetivibrio,1.0
254,Anaerotruncus_vs_Acetoanaerobium,1.0
255,Anaerotruncus_vs_Acidaminococcus,1.0
256,Anaerotruncus_vs_Acidobacterium,1.0
257,Anaerotruncus_vs_Aciduliprofundum,1.0
258,Anaerotruncus_vs_Actinomyces,0.9976300222541354
259,Anaerotruncus_vs_Acyrthosiphon,0.9970566358977044
260,Anaerotruncus_vs_Adlercreutzia,1.0
261,Anaerotruncus_vs_Aerococcus,0.9979504190502382
262,Anaerotruncus_vs_Aeromonas,1.0
263,Anaerotruncus_vs_Afipia,0.9512500603852755
264,Anaerotruncus_vs_Agrobacterium,1.0
265,Anaerotruncus_vs_Akkermansia,0.9929499158269253
266,Anaerotruncus_vs_Alistipes,0.9877830603681317
267,Anaerotruncus_vs_Allofrancisella,1.0
268,Anaerotruncus_vs_Alloiococcus,1.0
269,Anaerotruncus_vs_Alloprevotella,1.0
270,Anaerotruncus_vs_Anaerobium,1.0
271,Anaerotruncus_vs_Anaerococcus,1.0
272,Anaerotruncus_vs_Anaerofustis,0.9979504190502382
273,Anaerotruncus_vs_Anaeroglobus,1.0
274,Anaerotruncus_vs_Anaerosporomusa,1.0
275,Anaerotruncus_vs_Anaerostipes,0.9368585071303648
276,Arcobacter_vs_Acetivibrio,1.0
277,Arcobacter_vs_Acetoanaerobium,1.0
278,Arcobacter_vs_Acidaminococcus,1.0
279,Arcobacter_vs_Acidobacterium,1.0
280,Arcobacter_vs_Aciduliprofundum,1.0
281,Arcobacter_vs_Actinomyces,1.0
282,Arcobacter_vs_Acyrthosiphon,1.0
283,Arcobacter_vs_Adlercreutzia,1.0
284,Arcobacter_vs_Aerococcus,1.0
285,Arcobacter_vs_Aeromonas,1.0
286,Arcobacter_vs_Afipia,1.0
287,Arcobacter_vs_Agrobacterium,1.0
288,Arcobacter_vs_Akkermansia,1.0
289,Arcobacter_vs_Alistipes,1.0
290,Arcobacter_vs_Allofrancisella,1.0
291,Arcobacter_vs_Alloiococcus,1.0
292,Arcobacter_vs_Alloprevotella,1.0
293,Arcobacter_vs_Anaerobium,1.0
294,Arcobacter_vs_Anaerococcus,1.0
295,Arcobacter_vs_Anaerofustis,1.0
296,Arcobacter_vs_Anaeroglobus,1.0
297,Arcobacter_vs_Anaerosporomusa,1.0
298,Arcobacter_vs_Anaerostipes,1.0
299,Arcobacter_vs_Anaerotruncus,1.0
300,Ascaris_vs_Acetivibrio,1.0
301,Ascaris_vs_Acetoanaerobium,1.0
302,Ascaris_vs_Acidaminococcus,1.0
303,Ascaris_vs_Acidobacterium,1.0
304,Ascaris_vs_Aciduliprofundum,1.0
305,Ascaris_vs_Actinomyces,1.0
306,Ascaris_vs_Acyrthosiphon,1.0
307,Ascaris_vs_Adlercreutzia,1.0
308,Ascaris_vs_Aerococcus,1.0
309,Ascaris_vs_Aeromonas,1.0
310,Ascaris_vs_Afipia,1.0
311,Ascaris_vs_Agrobacterium,1.0
312,Ascaris_vs_Akkermansia,1.0
313,Ascaris_vs_Alistipes,0.9951049282254807
314,Ascaris_vs_Allofrancisella,1.0
315,Ascaris_vs_Alloiococcus,1.0
316,Ascaris_vs_Alloprevotella,1.0
317,Ascaris_vs_Anaerobium,1.0
318,Ascaris_vs_Anaerococcus,1.0
319,Ascaris_vs_Anaerofustis,1.0
320,Ascaris_vs_Anaeroglobus,1.0
321,Ascaris_vs_Anaerosporomusa,1.0
322,Ascaris_vs_Anaerostipes,1.0
323,Ascaris_vs_Anaerotruncus,1.0
324,Ascaris_vs_Arcobacter,1.0
325,Asticcacaulis_vs_Acetivibrio,1.0
326,Asticcacaulis_vs_Acetoanaerobium,1.0
327,Asticcacaulis_vs_Acidaminococcus,1.0
328,Asticcacaulis_vs_Acidobacterium,1.0
329,Asticcacaulis_vs_Aciduliprofundum,1.0
330,Asticcacaulis_vs_Actinomyces,1.0
331,Asticcacaulis_vs_Acyrthosiphon,1.0
332,Asticcacaulis_vs_Adlercreutzia,1.0
333,Asticcacaulis_vs_Aerococcus,1.0
334,Asticcacaulis_vs_Aeromonas,1.0
335,Asticcacaulis_vs_Afipia,1.0
336,Asticcacaulis_vs_Agrobacterium,1.0
337,Asticcacaulis_vs_Akkermansia,1.0
338,Asticcacaulis_vs_Alistipes,1.0
339,Asticcacaulis_vs_Allofrancisella,1.0
340,Asticcacaulis_vs_Alloiococcus,1.0
341,Asticcacaulis_vs_Alloprevotella,1.0
342,Asticcacaulis_vs_Anaerobium,1.0
343,Asticcacaulis_vs_Anaerococcus,1.0
344,Asticcacaulis_vs_Anaerofustis,1.0
345,Asticcacaulis_vs_Anaeroglobus,1.0
346,Asticcacaulis_vs_Anaerosporomusa,1.0
347,Asticcacaulis_vs_Anaerostipes,1.0
348,Asticcacaulis_vs_Anaerotruncus,1.0
349,Asticcacaulis_vs_Arcobacter,1.0
350,Asticcacaulis_vs_Ascaris,1.0
351,Atopobium_vs_Acetivibrio,1.0
352,Atopobium_vs_Acetoanaerobium,1.0
353,Atopobium_vs_Acidaminococcus,1.0
354,Atopobium_vs_Acidobacterium,1.0
355,Atopobium_vs_Aciduliprofundum,1.0
356,Atopobium_vs_Actinomyces,1.0
357,Atopobium_vs_Acyrthosiphon,1.0
358,Atopobium_vs_Adlercreutzia,1.0
359,Atopobium_vs_Aerococcus,1.0
360,Atopobium_vs_Aeromonas,1.0
361,Atopobium_vs_Afipia,1.0
362,Atopobium_vs_Agrobacterium,1.0
363,Atopobium_vs_Akkermansia,1.0
364,Atopobium_vs_Alistipes,1.0
365,Atopobium_vs_Allofrancisella,1.0
366,Atopobium_vs_Alloiococcus,1.0
367,Atopobium_vs_Alloprevotella,1.0
368,Atopobium_vs_Anaerobium,1.0
369,Atopobium_vs_Anaerococcus,1.0
370,Atopobium_vs_Anaerofustis,1.0
371,Atopobium_vs_Anaeroglobus,1.0
372,Atopobium_vs_Anaerosporomusa,1.0
373,Atopobium_vs_Anaerostipes,1.0
374,Atopobium_vs_Anaerotruncus,0.9449154149481919
375,Atopobium_vs_Arcobacter,1.0
376,Atopobium_vs_Ascaris,1.0
377,Atopobium_vs_Asticcacaulis,1.0
378,Azospirillum_vs_Acetivibrio,1.0
379,Azospirillum_vs_Acetoanaerobium,1.0
380,Azospirillum_vs_Acidaminococcus,1.0
381,Azospirillum_vs_Acidobacterium,1.0
382,Azospirillum_vs_Aciduliprofundum,1.0
383,Azospirillum_vs_Actinomyces,1.0
384,Azospirillum_vs_Acyrthosiphon,1.0
385,Azospirillum_vs_Adlercreutzia,1.0
386,Azospirillum_vs_Aerococcus,1.0
387,Azospirillum_vs_Aeromonas,1.0
388,Azospirillum_vs_Afipia,1.0
389,Azospirillum_vs_Agrobacterium,1.0
390,Azospirillum_vs_Akkermansia,0.9955793231314165
391,Azospirillum_vs_Alistipes,1.0
392,Azospirillum_vs_Allofrancisella,1.0
393,Azospirillum_vs_Alloiococcus,1.0
394,Azospirillum_vs_Alloprevotella,1.0
395,Azospirillum_vs_Anaerobium,1.0
396,Azospirillum_vs_Anaerococcus,1.0
397,Azospirillum_vs_Anaerofustis,1.0
398,Azospirillum_vs_Anaeroglobus,1.0
399,Azospirillum_vs_Anaerosporomusa,1.0
400,Azospirillum_vs_Anaerostipes,1.0
401,Azospirillum_vs_Anaerotruncus,1.0
402,Azospirillum_vs_Arcobacter,1.0
403,Azospirillum_vs_Ascaris,1.0
404,Azospirillum_vs_Asticcacaulis,1.0
405,Azospirillum_vs_Atopobium,1.0
406,Bacillus_vs_Acetivibrio,1.0
407,Bacillus_vs_Acetoanaerobium,1.0
408,Bacillus_vs_Acidaminococcus,1.0
409,Bacillus_vs_Acidobacterium,1.0
410,Bacillus_vs_Aciduliprofundum,1.0
411,Bacillus_vs_Actinomyces,1.0
412,Bacillus_vs_Acyrthosiphon,1.0
413,Bacillus_vs_Adlercreutzia,1.0
414,Bacillus_vs_Aerococcus,1.0
415,Bacillus_vs_Aeromonas,1.0
416,Bacillus_vs_Afipia,1.0
417,Bacillus_vs_Agrobacterium,1.0
418,Bacillus_vs_Akkermansia,1.0
419,Bacillus_vs_Alistipes,0.9894740862048815
420,Bacillus_vs_Allofrancisella,1.0
421,Bacillus_vs_Alloiococcus,1.0
422,Bacillus_vs_Alloprevotella,1.0
423,Bacillus_vs_Anaerobium,1.0
424,Bacillus_vs_Anaerococcus,1.0
425,Bacillus_vs_Anaerofustis,1.0
426,Bacillus_vs_Anaeroglobus,1.0
427,Bacillus_vs_Anaerosporomusa,1.0
428,Bacillus_vs_Anaerostipes,1.0
429,Bacillus_vs_Anaerotruncus,1.0
430,Bacillus_vs_Arcobacter,1.0
431,Bacillus_vs_Ascaris,1.0
432,Bacillus_vs_Asticcacaulis,1.0
433,Bacillus_vs_Atopobium,1.0
434,Bacillus_vs_Azospirillum,1.0
435,Bacteroides_vs_Acetivibrio,0.9999959522823302
436,Bacteroides_vs_Acetoanaerobium,0.9997820191360387
437,Bacteroides_vs_Acidaminococcus,0.9987196845836716
438,Bacteroides_vs_Acidobacterium,0.9986988225789135
439,Bacteroides_vs_Aciduliprofundum,0.9990389294852071
440,Bacteroides_vs_Actinomyces,0.9394997156974133
441,Bacteroides_vs_Acyrthosiphon,1.0
442,Bacteroides_vs_Adlercreutzia,0.9969380585464013
443,Bacteroides_vs_Aerococcus,0.9715097689700088
444,Bacteroides_vs_Aeromonas,1.0
445,Bacteroides_vs_Afipia,0.9959401787262591
446,Bacteroides_vs_Agrobacterium,1.0
447,Bacteroides_vs_Akkermansia,0.9757776700017238
448,Bacteroides_vs_Alistipes,0.8304972475816534
449,Bacteroides_vs_Allofrancisella,0.9995430792663555
450,Bacteroides_vs_Alloiococcus,0.9989791998576836
451,Bacteroides_vs_Alloprevotella,0.9947400655934568
452,Bacteroides_vs_Anaerobium,0.9985487606591298
453,Bacteroides_vs_Anaerococcus,0.9907365469374513
454,Bacteroides_vs_Anaerofustis,0.9748077610920378
455,Bacteroides_vs_Anaeroglobus,0.9993865057895825
456,Bacteroides_vs_Anaerosporomusa,0.9991154821773203
457,Bacteroides_vs_Anaerostipes,0.9837928411854713
458,Bacteroides_vs_Anaerotruncus,0.9836030366262479
459,Bacteroides_vs_Arcobacter,1.0
460,Bacteroides_vs_Ascaris,0.9994637621079483
461,Bacteroides_vs_Asticcacaulis,1.0
462,Bacteroides_vs_Atopobium,0.9999459118001213
463,Bacteroides_vs_Azospirillum,0.9984987912083418
464,Bacteroides_vs_Bacillus,0.9947021928069791
465,Barnesiella_vs_Acetivibrio,1.0
466,Barnesiella_vs_Acetoanaerobium,1.0
467,Barnesiella_vs_Acidaminococcus,1.0
468,Barnesiella_vs_Acidobacterium,1.0
469,Barnesiella_vs_Aciduliprofundum,1.0
470,Barnesiella_vs_Actinomyces,1.0
471,Barnesiella_vs_Acyrthosiphon,1.0
472,Barnesiella_vs_Adlercreutzia,1.0
473,Barnesiella_vs_Aerococcus,1.0
474,Barnesiella_vs_Aeromonas,1.0
475,Barnesiella_vs_Afipia,1.0
476,Barnesiella_vs_Agrobacterium,1.0
477,Barnesiella_vs_Akkermansia,0.9937010271884946
478,Barnesiella_vs_Alistipes,0.9651003843587218
479,Barnesiella_vs_Allofrancisella,1.0
480,Barnesiella_vs_Alloiococcus,1.0
481,Barnesiella_vs_Alloprevotella,1.0
482,Barnesiella_vs_Anaerobium,1.0
483,Barnesiella_vs_Anaerococcus,1.0
484,Barnesiella_vs_Anaerofustis,1.0
485,Barnesiella_vs_Anaeroglobus,1.0
486,Barnesiella_vs_Anaerosporomusa,0.99577289417048
487,Barnesiella_vs_Anaerostipes,1.0
488,Barnesiella_vs_Anaerotruncus,1.0
489,Barnesiella_vs_Arcobacter,1.0
490,Barnesiella_vs_Ascaris,1.0
491,Barnesiella_vs_Asticcacaulis,1.0
492,Barnesiella_vs_Atopobium,1.0
493,Barnesiella_vs_Azospirillum,1.0
494,Barnesiella_vs_Bacillus,0.9939885506541992
495,Barnesiella_vs_Bacteroides,0.9371441514840377
496,Bifidobacterium_vs_Acetivibrio,1.0
497,Bifidobacterium_vs_Acetoanaerobium,1.0
498,Bifidobacterium_vs_Acidaminococcus,1.0
499,Bifidobacterium_vs_Acidobacterium,1.0
500,Bifidobacterium_vs_Aciduliprofundum,1.0
501,Bifidobacterium_vs_Actinomyces,0.9800116972677215
502,Bifidobacterium_vs_Acyrthosiphon,1.0
503,Bifidobacterium_vs_Adlercreutzia,0.9996497367727637
504,Bifidobacterium_vs_Aerococcus,0.9930696204010012
505,Bifidobacterium_vs_Aeromonas,1.0
506,Bifidobacterium_vs_Afipia,1.0
507,Bifidobacterium_vs_Agrobacterium,1.0
508,Bifidobacterium_vs_Akkermansia,0.9955949261145393
509,Bifidobacterium_vs_Alistipes,0.9551875416993703
510,Bifidobacterium_vs_Allofrancisella,1.0
511,Bifidobacterium_vs_Alloiococcus,0.9983280741672542
512,Bifidobacterium_vs_Alloprevotella,0.9993292384894553
513,Bifidobacterium_vs_Anaerobium,1.0
514,Bifidobacterium_vs_Anaerococcus,0.997827543248717
515,Bifidobacterium_vs_Anaerofustis,0.9932118048705336
516,Bifidobacterium_vs_Anaeroglobus,1.0
517,Bifidobacterium_vs_Anaerosporomusa,1.0
518,Bifidobacterium_vs_Anaerostipes,0.9965134660478802
519,Bifidobacterium_vs_Anaerotruncus,0.9953014102581628
520,Bifidobacterium_vs_Arcobacter,1.0
521,Bifidobacterium_vs_Ascaris,1.0
522,Bifidobacterium_vs_Asticcacaulis,1.0
523,Bifidobacterium_vs_Atopobium,1.0
524,Bifidobacterium_vs_Azospirillum,1.0
525,Bifidobacterium_vs_Bacillus,1.0
526,Bifidobacterium_vs_Bacteroides,0.9446493305868123
527,Bifidobacterium_vs_Barnesiella,0.9968078766911314
528,Bilophila_vs_Acetivibrio,1.0
529,Bilophila_vs_Acetoanaerobium,1.0
530,Bilophila_vs_Acidaminococcus,1.0
531,Bilophila_vs_Acidobacterium,1.0
532,Bilophila_vs_Aciduliprofundum,1.0
533,Bilophila_vs_Actinomyces,0.9914942331224246
534,Bilophila_vs_Acyrthosiphon,1.0
535,Bilophila_vs_Adlercreutzia,0.9947587448049442
536,Bilophila_vs_Aerococcus,0.9943772956686429
537,Bilophila_vs_Aeromonas,1.0
538,Bilophila_vs_Afipia,1.0
539,Bilophila_vs_Agrobacterium,1.0
540,Bilophila_vs_Akkermansia,0.9956575460751195
541,Bilophila_vs_Alistipes,0.9554326182920637
542,Bilophila_vs_Allofrancisella,1.0
543,Bilophila_vs_Alloiococcus,1.0
544,Bilophila_vs_Alloprevotella,1.0
545,Bilophila_vs_Anaerobium,1.0
546,Bilophila_vs_Anaerococcus,1.0
547,Bilophila_vs_Anaerofustis,0.9972348656815057
548,Bilophila_vs_Anaeroglobus,1.0
549,Bilophila_vs_Anaerosporomusa,1.0
550,Bilophila_vs_Anaerostipes,0.9982888384405262
