,VS,dij_list
6252,Mannheimia_vs_Brachyspira,1.0
6253,Mannheimia_vs_Brenneria,1.0
6254,Mannheimia_vs_Burkholderia,1.0
6255,Mannheimia_vs_Butyricicoccus,0.9956151418831843
6256,Mannheimia_vs_Butyrivibrio,1.0
6257,Mannheimia_vs_Camponotus,1.0
6258,Mannheimia_vs_Campylobacter,1.0
6259,Mannheimia_vs_Candidatus Adiutrix,1.0
6260,Mannheimia_vs_Candidatus Izimaplasma,1.0
6261,Mannheimia_vs_Candidatus Solibacter,1.0
6262,Mannheimia_vs_Capnocytophaga,1.0
6263,Mannheimia_vs_Catabacter,1.0
6264,Mannheimia_vs_Catenibacterium,1.0
6265,Mannheimia_vs_Catonella,1.0
6266,Mannheimia_vs_Cecembia,1.0
6267,Mannheimia_vs_Cellulosilyticum,1.0
6268,Mannheimia_vs_Chryseobacterium,1.0
6269,Mannheimia_vs_Cloacibacillus,1.0
6270,Mannheimia_vs_Clostridium,0.9992218436044468
6271,Mannheimia_vs_Collinsella,1.0
6272,Mannheimia_vs_Coprobacillus,1.0
6273,Mannheimia_vs_Coprobacter,1.0
6274,Mannheimia_vs_Coprococcus,0.9944258966911921
6275,Mannheimia_vs_Corallococcus,1.0
6276,Mannheimia_vs_Corynebacterium,1.0
6277,Mannheimia_vs_Cryptobacterium,1.0
6278,Mannheimia_vs_Dehalobacter,1.0
6279,Mannheimia_vs_Desulfitobacterium,1.0
6280,Mannheimia_vs_Desulfosporosinus,1.0
6281,Mannheimia_vs_Desulfovibrio,1.0
6282,Mannheimia_vs_Devosia,1.0
6283,Mannheimia_vs_Dialister,1.0
6284,Mannheimia_vs_Dietzia,1.0
6285,Mannheimia_vs_Dorea,1.0
6286,Mannheimia_vs_Dyadobacter,1.0
6287,Mannheimia_vs_Dysgonomonas,1.0
6288,Mannheimia_vs_Eggerthella,1.0
6289,Mannheimia_vs_Enterobacter,1.0
6290,Mannheimia_vs_Enterococcus,1.0
6291,Mannheimia_vs_Enterorhabdus,1.0
6292,Mannheimia_vs_Erysipelatoclostridium,1.0
6293,Mannheimia_vs_Ethanoligenens,1.0
6294,Mannheimia_vs_Eubacterium,0.9965368040637521
6295,Mannheimia_vs_Faecalibacterium,0.9883002163539193
6296,Mannheimia_vs_Flavobacterium,1.0
6297,Mannheimia_vs_Flavonifractor,0.9960762992447966
6298,Mannheimia_vs_Fusicatenibacter,1.0
6299,Mannheimia_vs_Fusobacterium,1.0
6300,Mannheimia_vs_Gemella,1.0
6301,Mannheimia_vs_Gemmatimonas,1.0
6302,Mannheimia_vs_Geobacter,1.0
6303,Mannheimia_vs_Gordonibacter,1.0
6304,Mannheimia_vs_Granulicatella,1.0
6305,Mannheimia_vs_Granulicella,1.0
6306,Mannheimia_vs_Halomonas,1.0
6307,Mannheimia_vs_Halopiger,1.0
6308,Mannheimia_vs_Helicobacter,1.0
6309,Mannheimia_vs_Herbinix,1.0
6310,Mannheimia_vs_Holdemanella,1.0
6311,Mannheimia_vs_Holdemania,1.0
6312,Mannheimia_vs_Hungatella,1.0
6313,Mannheimia_vs_Hymenobacter,1.0
6314,Mannheimia_vs_Hyphomicrobium,1.0
6315,Mannheimia_vs_Intestinibacter,1.0
6316,Mannheimia_vs_Johnsonella,1.0
6317,Mannheimia_vs_Kandleria,1.0
6318,Mannheimia_vs_Klebsiella,1.0
6319,Mannheimia_vs_Kocuria,1.0
6320,Mannheimia_vs_Lachnoanaerobaculum,1.0
6321,Mannheimia_vs_Lachnoclostridium,0.9971089416587097
6322,Mannheimia_vs_Lachnospira,1.0
6323,Mannheimia_vs_Lactobacillus,1.0
6324,Mannheimia_vs_Lactococcus,1.0
6325,Mannheimia_vs_Leptolyngbya,1.0
6326,Mannheimia_vs_Macellibacteroides,1.0
6327,Mannheimia_vs_Magnetospira,1.0
6328,Marvinbryantia_vs_Acetivibrio,1.0
6329,Marvinbryantia_vs_Acetoanaerobium,1.0
6330,Marvinbryantia_vs_Acidaminococcus,1.0
6331,Marvinbryantia_vs_Acidimicrobium,1.0
6332,Marvinbryantia_vs_Acidobacterium,1.0
6333,Marvinbryantia_vs_Aciduliprofundum,1.0
6334,Marvinbryantia_vs_Actinomyces,1.0
6335,Marvinbryantia_vs_Acyrthosiphon,1.0
6336,Marvinbryantia_vs_Adlercreutzia,0.9833525953472604
6337,Marvinbryantia_vs_Aerococcus,1.0
6338,Marvinbryantia_vs_Afipia,0.9326510423007279
6339,Marvinbryantia_vs_Akkermansia,0.9844226309203924
6340,Marvinbryantia_vs_Alistipes,0.9894921999034713
6341,Marvinbryantia_vs_Alkaliphilus,1.0
6342,Marvinbryantia_vs_Alloprevotella,1.0
6343,Marvinbryantia_vs_Amycolatopsis,0.9326510423007279
6344,Marvinbryantia_vs_Anaerobium,0.7411151326682672
6345,Marvinbryantia_vs_Anaerococcus,1.0
6346,Marvinbryantia_vs_Anaerofustis,1.0
6347,Marvinbryantia_vs_Anaeroglobus,1.0
6348,Marvinbryantia_vs_Anaerosporomusa,1.0
6349,Marvinbryantia_vs_Anaerostipes,0.9326510423007279
6350,Marvinbryantia_vs_Anaerotruncus,0.998599087878022
6351,Marvinbryantia_vs_Anaerovibrio,1.0
6352,Marvinbryantia_vs_Arcobacter,1.0
6353,Marvinbryantia_vs_Ascaris,1.0
6354,Marvinbryantia_vs_Asticcacaulis,1.0
6355,Marvinbryantia_vs_Atopobium,1.0
6356,Marvinbryantia_vs_Azospirillum,1.0
6357,Marvinbryantia_vs_Bacillus,1.0
6358,Marvinbryantia_vs_Bacteroides,0.9896984566691538
6359,Marvinbryantia_vs_Barnesiella,0.9978988221609385
6360,Marvinbryantia_vs_Bifidobacterium,0.9971835898067933
6361,Marvinbryantia_vs_Bilophila,1.0
6362,Marvinbryantia_vs_Blastopirellula,1.0
6363,Marvinbryantia_vs_Blautia,0.921791045757231
6364,Marvinbryantia_vs_Brachyspira,1.0
6365,Marvinbryantia_vs_Brenneria,1.0
6366,Marvinbryantia_vs_Burkholderia,1.0
6367,Marvinbryantia_vs_Butyricicoccus,0.985900570117368
6368,Marvinbryantia_vs_Butyrivibrio,1.0
6369,Marvinbryantia_vs_Camponotus,1.0
6370,Marvinbryantia_vs_Campylobacter,0.9947266945464931
6371,Marvinbryantia_vs_Candidatus Adiutrix,1.0
6372,Marvinbryantia_vs_Candidatus Izimaplasma,1.0
6373,Marvinbryantia_vs_Candidatus Solibacter,1.0
6374,Marvinbryantia_vs_Capnocytophaga,1.0
6375,Marvinbryantia_vs_Catabacter,1.0
6376,Marvinbryantia_vs_Catenibacterium,1.0
6377,Marvinbryantia_vs_Catonella,1.0
6378,Marvinbryantia_vs_Cecembia,1.0
6379,Marvinbryantia_vs_Cellulosilyticum,1.0
6380,Marvinbryantia_vs_Chryseobacterium,1.0
6381,Marvinbryantia_vs_Cloacibacillus,1.0
6382,Marvinbryantia_vs_Clostridium,0.9770466939359372
6383,Marvinbryantia_vs_Collinsella,0.9987216734555707
6384,Marvinbryantia_vs_Coprobacillus,1.0
6385,Marvinbryantia_vs_Coprobacter,1.0
6386,Marvinbryantia_vs_Coprococcus,0.9715089857398618
6387,Marvinbryantia_vs_Corallococcus,1.0
6388,Marvinbryantia_vs_Corynebacterium,1.0
6389,Marvinbryantia_vs_Cryptobacterium,1.0
6390,Marvinbryantia_vs_Dehalobacter,1.0
6391,Marvinbryantia_vs_Desulfitobacterium,1.0
6392,Marvinbryantia_vs_Desulfosporosinus,1.0
6393,Marvinbryantia_vs_Desulfovibrio,1.0
6394,Marvinbryantia_vs_Devosia,1.0
6395,Marvinbryantia_vs_Dialister,0.9495141379597964
6396,Marvinbryantia_vs_Dietzia,1.0
6397,Marvinbryantia_vs_Dorea,0.9916479821718401
6398,Marvinbryantia_vs_Dyadobacter,1.0
6399,Marvinbryantia_vs_Dysgonomonas,1.0
6400,Marvinbryantia_vs_Eggerthella,0.9753742633967818
6401,Marvinbryantia_vs_Enterobacter,1.0
6402,Marvinbryantia_vs_Enterococcus,1.0
6403,Marvinbryantia_vs_Enterorhabdus,1.0
6404,Marvinbryantia_vs_Erysipelatoclostridium,1.0
6405,Marvinbryantia_vs_Ethanoligenens,1.0
6406,Marvinbryantia_vs_Eubacterium,0.993830739037332
6407,Marvinbryantia_vs_Faecalibacterium,0.9691491814303826
6408,Marvinbryantia_vs_Flavobacterium,1.0
6409,Marvinbryantia_vs_Flavonifractor,0.995544675150539
6410,Marvinbryantia_vs_Fusicatenibacter,0.9277493351016401
6411,Marvinbryantia_vs_Fusobacterium,1.0
6412,Marvinbryantia_vs_Gemella,1.0
6413,Marvinbryantia_vs_Gemmatimonas,1.0
6414,Marvinbryantia_vs_Geobacter,1.0
6415,Marvinbryantia_vs_Gordonibacter,1.0
6416,Marvinbryantia_vs_Granulicatella,1.0
6417,Marvinbryantia_vs_Granulicella,1.0
6418,Marvinbryantia_vs_Halomonas,1.0
6419,Marvinbryantia_vs_Halopiger,1.0
6420,Marvinbryantia_vs_Helicobacter,1.0
6421,Marvinbryantia_vs_Herbinix,1.0
6422,Marvinbryantia_vs_Holdemanella,1.0
6423,Marvinbryantia_vs_Holdemania,0.9719437015490568
6424,Marvinbryantia_vs_Hungatella,0.9993631834202352
6425,Marvinbryantia_vs_Hymenobacter,1.0
6426,Marvinbryantia_vs_Hyphomicrobium,1.0
6427,Marvinbryantia_vs_Intestinibacter,1.0
6428,Marvinbryantia_vs_Johnsonella,1.0
6429,Marvinbryantia_vs_Kandleria,1.0
6430,Marvinbryantia_vs_Klebsiella,1.0
6431,Marvinbryantia_vs_Kocuria,1.0
6432,Marvinbryantia_vs_Lachnoanaerobaculum,1.0
6433,Marvinbryantia_vs_Lachnoclostridium,0.9363848786457128
6434,Marvinbryantia_vs_Lachnospira,1.0
6435,Marvinbryantia_vs_Lactobacillus,1.0
6436,Marvinbryantia_vs_Lactococcus,1.0
6437,Marvinbryantia_vs_Leptolyngbya,1.0
6438,Marvinbryantia_vs_Macellibacteroides,1.0
6439,Marvinbryantia_vs_Magnetospira,1.0
6440,Marvinbryantia_vs_Mannheimia,1.0
6441,Megamonas_vs_Acetivibrio,1.0
6442,Megamonas_vs_Acetoanaerobium,1.0
6443,Megamonas_vs_Acidaminococcus,1.0
6444,Megamonas_vs_Acidimicrobium,1.0
6445,Megamonas_vs_Acidobacterium,1.0
6446,Megamonas_vs_Aciduliprofundum,1.0
6447,Megamonas_vs_Actinomyces,1.0
6448,Megamonas_vs_Acyrthosiphon,1.0
6449,Megamonas_vs_Adlercreutzia,1.0
6450,Megamonas_vs_Aerococcus,1.0
6451,Megamonas_vs_Afipia,1.0
6452,Megamonas_vs_Akkermansia,1.0
6453,Megamonas_vs_Alistipes,1.0
6454,Megamonas_vs_Alkaliphilus,1.0
6455,Megamonas_vs_Alloprevotella,1.0
6456,Megamonas_vs_Amycolatopsis,1.0
6457,Megamonas_vs_Anaerobium,1.0
6458,Megamonas_vs_Anaerococcus,1.0
6459,Megamonas_vs_Anaerofustis,1.0
6460,Megamonas_vs_Anaeroglobus,1.0
6461,Megamonas_vs_Anaerosporomusa,1.0
6462,Megamonas_vs_Anaerostipes,1.0
6463,Megamonas_vs_Anaerotruncus,1.0
6464,Megamonas_vs_Anaerovibrio,1.0
6465,Megamonas_vs_Arcobacter,1.0
6466,Megamonas_vs_Ascaris,1.0
6467,Megamonas_vs_Asticcacaulis,1.0
6468,Megamonas_vs_Atopobium,1.0
6469,Megamonas_vs_Azospirillum,1.0
6470,Megamonas_vs_Bacillus,1.0
6471,Megamonas_vs_Bacteroides,1.0
6472,Megamonas_vs_Barnesiella,1.0
6473,Megamonas_vs_Bifidobacterium,1.0
6474,Megamonas_vs_Bilophila,1.0
6475,Megamonas_vs_Blastopirellula,1.0
6476,Megamonas_vs_Blautia,1.0
6477,Megamonas_vs_Brachyspira,1.0
6478,Megamonas_vs_Brenneria,1.0
6479,Megamonas_vs_Burkholderia,1.0
6480,Megamonas_vs_Butyricicoccus,1.0
6481,Megamonas_vs_Butyrivibrio,1.0
6482,Megamonas_vs_Camponotus,1.0
6483,Megamonas_vs_Campylobacter,1.0
6484,Megamonas_vs_Candidatus Adiutrix,1.0
6485,Megamonas_vs_Candidatus Izimaplasma,1.0
6486,Megamonas_vs_Candidatus Solibacter,1.0
6487,Megamonas_vs_Capnocytophaga,1.0
6488,Megamonas_vs_Catabacter,1.0
6489,Megamonas_vs_Catenibacterium,1.0
6490,Megamonas_vs_Catonella,1.0
6491,Megamonas_vs_Cecembia,1.0
6492,Megamonas_vs_Cellulosilyticum,1.0
6493,Megamonas_vs_Chryseobacterium,1.0
6494,Megamonas_vs_Cloacibacillus,1.0
6495,Megamonas_vs_Clostridium,1.0
6496,Megamonas_vs_Collinsella,1.0
6497,Megamonas_vs_Coprobacillus,1.0
6498,Megamonas_vs_Coprobacter,1.0
6499,Megamonas_vs_Coprococcus,1.0
6500,Megamonas_vs_Corallococcus,1.0
6501,Megamonas_vs_Corynebacterium,1.0
6502,Megamonas_vs_Cryptobacterium,1.0
6503,Megamonas_vs_Dehalobacter,1.0
6504,Megamonas_vs_Desulfitobacterium,1.0
6505,Megamonas_vs_Desulfosporosinus,1.0
6506,Megamonas_vs_Desulfovibrio,1.0
6507,Megamonas_vs_Devosia,1.0
6508,Megamonas_vs_Dialister,1.0
6509,Megamonas_vs_Dietzia,1.0
6510,Megamonas_vs_Dorea,1.0
6511,Megamonas_vs_Dyadobacter,1.0
6512,Megamonas_vs_Dysgonomonas,1.0
6513,Megamonas_vs_Eggerthella,1.0
6514,Megamonas_vs_Enterobacter,1.0
6515,Megamonas_vs_Enterococcus,1.0
6516,Megamonas_vs_Enterorhabdus,1.0
6517,Megamonas_vs_Erysipelatoclostridium,1.0
6518,Megamonas_vs_Ethanoligenens,1.0
6519,Megamonas_vs_Eubacterium,1.0
6520,Megamonas_vs_Faecalibacterium,1.0
6521,Megamonas_vs_Flavobacterium,1.0
6522,Megamonas_vs_Flavonifractor,1.0
6523,Megamonas_vs_Fusicatenibacter,1.0
6524,Megamonas_vs_Fusobacterium,1.0
6525,Megamonas_vs_Gemella,1.0
6526,Megamonas_vs_Gemmatimonas,1.0
6527,Megamonas_vs_Geobacter,1.0
6528,Megamonas_vs_Gordonibacter,1.0
6529,Megamonas_vs_Granulicatella,1.0
6530,Megamonas_vs_Granulicella,1.0
6531,Megamonas_vs_Halomonas,1.0
6532,Megamonas_vs_Halopiger,1.0
6533,Megamonas_vs_Helicobacter,1.0
6534,Megamonas_vs_Herbinix,1.0
6535,Megamonas_vs_Holdemanella,1.0
6536,Megamonas_vs_Holdemania,1.0
6537,Megamonas_vs_Hungatella,1.0
6538,Megamonas_vs_Hymenobacter,1.0
6539,Megamonas_vs_Hyphomicrobium,1.0
6540,Megamonas_vs_Intestinibacter,1.0
6541,Megamonas_vs_Johnsonella,1.0
6542,Megamonas_vs_Kandleria,1.0
6543,Megamonas_vs_Klebsiella,1.0
6544,Megamonas_vs_Kocuria,1.0
6545,Megamonas_vs_Lachnoanaerobaculum,1.0
6546,Megamonas_vs_Lachnoclostridium,1.0
6547,Megamonas_vs_Lachnospira,1.0
6548,Megamonas_vs_Lactobacillus,1.0
6549,Megamonas_vs_Lactococcus,1.0
6550,Megamonas_vs_Leptolyngbya,1.0
6551,Megamonas_vs_Macellibacteroides,1.0
6552,Megamonas_vs_Magnetospira,1.0
6553,Megamonas_vs_Mannheimia,1.0
6554,Megamonas_vs_Marvinbryantia,1.0
6555,Megasphaera_vs_Acetivibrio,1.0
6556,Megasphaera_vs_Acetoanaerobium,1.0
6557,Megasphaera_vs_Acidaminococcus,1.0
6558,Megasphaera_vs_Acidimicrobium,1.0
6559,Megasphaera_vs_Acidobacterium,1.0
6560,Megasphaera_vs_Aciduliprofundum,1.0
6561,Megasphaera_vs_Actinomyces,1.0
6562,Megasphaera_vs_Acyrthosiphon,1.0
6563,Megasphaera_vs_Adlercreutzia,1.0
6564,Megasphaera_vs_Aerococcus,1.0
6565,Megasphaera_vs_Afipia,1.0
6566,Megasphaera_vs_Akkermansia,0.9536176225827646
6567,Megasphaera_vs_Alistipes,0.9992149938106032
6568,Megasphaera_vs_Alkaliphilus,1.0
6569,Megasphaera_vs_Alloprevotella,1.0
6570,Megasphaera_vs_Amycolatopsis,1.0
6571,Megasphaera_vs_Anaerobium,1.0
6572,Megasphaera_vs_Anaerococcus,1.0
6573,Megasphaera_vs_Anaerofustis,1.0
6574,Megasphaera_vs_Anaeroglobus,1.0
6575,Megasphaera_vs_Anaerosporomusa,1.0
6576,Megasphaera_vs_Anaerostipes,1.0
6577,Megasphaera_vs_Anaerotruncus,0.998161742802607
6578,Megasphaera_vs_Anaerovibrio,1.0
6579,Megasphaera_vs_Arcobacter,1.0
6580,Megasphaera_vs_Ascaris,1.0
6581,Megasphaera_vs_Asticcacaulis,1.0
6582,Megasphaera_vs_Atopobium,1.0
6583,Megasphaera_vs_Azospirillum,1.0
6584,Megasphaera_vs_Bacillus,1.0
6585,Megasphaera_vs_Bacteroides,0.9971450062799353
6586,Megasphaera_vs_Barnesiella,1.0
6587,Megasphaera_vs_Bifidobacterium,0.9988616548593235
6588,Megasphaera_vs_Bilophila,0.9998443051438298
6589,Megasphaera_vs_Blastopirellula,1.0
6590,Megasphaera_vs_Blautia,0.9995714711680489
6591,Megasphaera_vs_Brachyspira,1.0
6592,Megasphaera_vs_Brenneria,1.0
6593,Megasphaera_vs_Burkholderia,1.0
6594,Megasphaera_vs_Butyricicoccus,0.9968908043439143
6595,Megasphaera_vs_Butyrivibrio,1.0
6596,Megasphaera_vs_Camponotus,1.0
6597,Megasphaera_vs_Campylobacter,1.0
6598,Megasphaera_vs_Candidatus Adiutrix,1.0
6599,Megasphaera_vs_Candidatus Izimaplasma,1.0
6600,Megasphaera_vs_Candidatus Solibacter,1.0
6601,Megasphaera_vs_Capnocytophaga,1.0
6602,Megasphaera_vs_Catabacter,1.0
6603,Megasphaera_vs_Catenibacterium,1.0
6604,Megasphaera_vs_Catonella,1.0
6605,Megasphaera_vs_Cecembia,1.0
6606,Megasphaera_vs_Cellulosilyticum,1.0
6607,Megasphaera_vs_Chryseobacterium,0.6546008630616589
6608,Megasphaera_vs_Cloacibacillus,1.0
6609,Megasphaera_vs_Clostridium,0.9965429624537941
6610,Megasphaera_vs_Collinsella,0.9973771526247375
6611,Megasphaera_vs_Coprobacillus,1.0
6612,Megasphaera_vs_Coprobacter,1.0
6613,Megasphaera_vs_Coprococcus,0.9966193151172094
6614,Megasphaera_vs_Corallococcus,1.0
6615,Megasphaera_vs_Corynebacterium,1.0
6616,Megasphaera_vs_Cryptobacterium,0.738728862679872
6617,Megasphaera_vs_Dehalobacter,1.0
6618,Megasphaera_vs_Desulfitobacterium,1.0
6619,Megasphaera_vs_Desulfosporosinus,1.0
6620,Megasphaera_vs_Desulfovibrio,1.0
6621,Megasphaera_vs_Devosia,1.0
6622,Megasphaera_vs_Dialister,1.0
6623,Megasphaera_vs_Dietzia,0.738728862679872
6624,Megasphaera_vs_Dorea,0.9998480679033984
6625,Megasphaera_vs_Dyadobacter,1.0
6626,Megasphaera_vs_Dysgonomonas,1.0
6627,Megasphaera_vs_Eggerthella,1.0
6628,Megasphaera_vs_Enterobacter,1.0
6629,Megasphaera_vs_Enterococcus,1.0
6630,Megasphaera_vs_Enterorhabdus,1.0
6631,Megasphaera_vs_Erysipelatoclostridium,1.0
6632,Megasphaera_vs_Ethanoligenens,1.0
6633,Megasphaera_vs_Eubacterium,0.999073034149243
6634,Megasphaera_vs_Faecalibacterium,0.9983194737617616
6635,Megasphaera_vs_Flavobacterium,1.0
6636,Megasphaera_vs_Flavonifractor,1.0
6637,Megasphaera_vs_Fusicatenibacter,1.0
6638,Megasphaera_vs_Fusobacterium,1.0
6639,Megasphaera_vs_Gemella,1.0
6640,Megasphaera_vs_Gemmatimonas,1.0
6641,Megasphaera_vs_Geobacter,1.0
6642,Megasphaera_vs_Gordonibacter,1.0
6643,Megasphaera_vs_Granulicatella,1.0
6644,Megasphaera_vs_Granulicella,1.0
6645,Megasphaera_vs_Halomonas,1.0
6646,Megasphaera_vs_Halopiger,1.0
6647,Megasphaera_vs_Helicobacter,1.0
6648,Megasphaera_vs_Herbinix,1.0
6649,Megasphaera_vs_Holdemanella,1.0
6650,Megasphaera_vs_Holdemania,1.0
6651,Megasphaera_vs_Hungatella,0.9986266680475074
6652,Megasphaera_vs_Hymenobacter,1.0
6653,Megasphaera_vs_Hyphomicrobium,1.0
6654,Megasphaera_vs_Intestinibacter,1.0
6655,Megasphaera_vs_Johnsonella,1.0
6656,Megasphaera_vs_Kandleria,1.0
6657,Megasphaera_vs_Klebsiella,1.0
6658,Megasphaera_vs_Kocuria,1.0
6659,Megasphaera_vs_Lachnoanaerobaculum,1.0
6660,Megasphaera_vs_Lachnoclostridium,0.9964150113173592
6661,Megasphaera_vs_Lachnospira,1.0
6662,Megasphaera_vs_Lactobacillus,1.0
6663,Megasphaera_vs_Lactococcus,1.0
6664,Megasphaera_vs_Leptolyngbya,1.0
6665,Megasphaera_vs_Macellibacteroides,1.0
6666,Megasphaera_vs_Magnetospira,1.0
6667,Megasphaera_vs_Mannheimia,1.0
6668,Megasphaera_vs_Marvinbryantia,1.0
6669,Megasphaera_vs_Megamonas,1.0
6670,Mesorhizobium_vs_Acetivibrio,1.0
6671,Mesorhizobium_vs_Acetoanaerobium,1.0
6672,Mesorhizobium_vs_Acidaminococcus,1.0
6673,Mesorhizobium_vs_Acidimicrobium,1.0
6674,Mesorhizobium_vs_Acidobacterium,1.0
6675,Mesorhizobium_vs_Aciduliprofundum,1.0
6676,Mesorhizobium_vs_Actinomyces,1.0
6677,Mesorhizobium_vs_Acyrthosiphon,1.0
6678,Mesorhizobium_vs_Adlercreutzia,1.0
6679,Mesorhizobium_vs_Aerococcus,1.0
6680,Mesorhizobium_vs_Afipia,1.0
6681,Mesorhizobium_vs_Akkermansia,0.9816944234085943
6682,Mesorhizobium_vs_Alistipes,0.9940259897229693
6683,Mesorhizobium_vs_Alkaliphilus,1.0
6684,Mesorhizobium_vs_Alloprevotella,1.0
6685,Mesorhizobium_vs_Amycolatopsis,1.0
6686,Mesorhizobium_vs_Anaerobium,1.0
6687,Mesorhizobium_vs_Anaerococcus,1.0
6688,Mesorhizobium_vs_Anaerofustis,1.0
6689,Mesorhizobium_vs_Anaeroglobus,1.0
6690,Mesorhizobium_vs_Anaerosporomusa,1.0
6691,Mesorhizobium_vs_Anaerostipes,1.0
6692,Mesorhizobium_vs_Anaerotruncus,1.0
6693,Mesorhizobium_vs_Anaerovibrio,1.0
6694,Mesorhizobium_vs_Arcobacter,1.0
6695,Mesorhizobium_vs_Ascaris,1.0
6696,Mesorhizobium_vs_Asticcacaulis,1.0
6697,Mesorhizobium_vs_Atopobium,1.0
6698,Mesorhizobium_vs_Azospirillum,1.0
6699,Mesorhizobium_vs_Bacillus,1.0
6700,Mesorhizobium_vs_Bacteroides,0.9966595678669498
6701,Mesorhizobium_vs_Barnesiella,1.0
6702,Mesorhizobium_vs_Bifidobacterium,0.983199928843448
6703,Mesorhizobium_vs_Bilophila,0.9730369071871722
6704,Mesorhizobium_vs_Blastopirellula,1.0
6705,Mesorhizobium_vs_Blautia,0.9924340190468598
6706,Mesorhizobium_vs_Brachyspira,1.0
6707,Mesorhizobium_vs_Brenneria,1.0
6708,Mesorhizobium_vs_Burkholderia,1.0
6709,Mesorhizobium_vs_Butyricicoccus,1.0
6710,Mesorhizobium_vs_Butyrivibrio,1.0
6711,Mesorhizobium_vs_Camponotus,1.0
6712,Mesorhizobium_vs_Campylobacter,1.0
6713,Mesorhizobium_vs_Candidatus Adiutrix,1.0
6714,Mesorhizobium_vs_Candidatus Izimaplasma,1.0
6715,Mesorhizobium_vs_Candidatus Solibacter,1.0
6716,Mesorhizobium_vs_Capnocytophaga,1.0
6717,Mesorhizobium_vs_Catabacter,0.0
6718,Mesorhizobium_vs_Catenibacterium,1.0
6719,Mesorhizobium_vs_Catonella,1.0
6720,Mesorhizobium_vs_Cecembia,1.0
6721,Mesorhizobium_vs_Cellulosilyticum,1.0
6722,Mesorhizobium_vs_Chryseobacterium,1.0
6723,Mesorhizobium_vs_Cloacibacillus,1.0
6724,Mesorhizobium_vs_Clostridium,0.9970680010982088
6725,Mesorhizobium_vs_Collinsella,0.9836860661718776
6726,Mesorhizobium_vs_Coprobacillus,1.0
6727,Mesorhizobium_vs_Coprobacter,1.0
6728,Mesorhizobium_vs_Coprococcus,0.9986023025546432
6729,Mesorhizobium_vs_Corallococcus,1.0
6730,Mesorhizobium_vs_Corynebacterium,1.0
6731,Mesorhizobium_vs_Cryptobacterium,1.0
6732,Mesorhizobium_vs_Dehalobacter,1.0
6733,Mesorhizobium_vs_Desulfitobacterium,1.0
6734,Mesorhizobium_vs_Desulfosporosinus,1.0
6735,Mesorhizobium_vs_Desulfovibrio,1.0
6736,Mesorhizobium_vs_Devosia,1.0
6737,Mesorhizobium_vs_Dialister,1.0
6738,Mesorhizobium_vs_Dietzia,1.0
6739,Mesorhizobium_vs_Dorea,0.9974276247692226
6740,Mesorhizobium_vs_Dyadobacter,1.0
6741,Mesorhizobium_vs_Dysgonomonas,1.0
6742,Mesorhizobium_vs_Eggerthella,1.0
6743,Mesorhizobium_vs_Enterobacter,1.0
6744,Mesorhizobium_vs_Enterococcus,1.0
6745,Mesorhizobium_vs_Enterorhabdus,1.0
6746,Mesorhizobium_vs_Erysipelatoclostridium,1.0
6747,Mesorhizobium_vs_Ethanoligenens,1.0
6748,Mesorhizobium_vs_Eubacterium,0.9957432493865863
6749,Mesorhizobium_vs_Faecalibacterium,0.994546499640882
6750,Mesorhizobium_vs_Flavobacterium,1.0
6751,Mesorhizobium_vs_Flavonifractor,1.0
6752,Mesorhizobium_vs_Fusicatenibacter,1.0
6753,Mesorhizobium_vs_Fusobacterium,1.0
6754,Mesorhizobium_vs_Gemella,1.0
6755,Mesorhizobium_vs_Gemmatimonas,1.0
6756,Mesorhizobium_vs_Geobacter,1.0
6757,Mesorhizobium_vs_Gordonibacter,1.0
6758,Mesorhizobium_vs_Granulicatella,1.0
6759,Mesorhizobium_vs_Granulicella,1.0
6760,Mesorhizobium_vs_Halomonas,1.0
6761,Mesorhizobium_vs_Halopiger,1.0
6762,Mesorhizobium_vs_Helicobacter,1.0
6763,Mesorhizobium_vs_Herbinix,1.0
6764,Mesorhizobium_vs_Holdemanella,1.0
6765,Mesorhizobium_vs_Holdemania,1.0
6766,Mesorhizobium_vs_Hungatella,1.0
6767,Mesorhizobium_vs_Hymenobacter,1.0
6768,Mesorhizobium_vs_Hyphomicrobium,1.0
6769,Mesorhizobium_vs_Intestinibacter,1.0
6770,Mesorhizobium_vs_Johnsonella,1.0
6771,Mesorhizobium_vs_Kandleria,1.0
6772,Mesorhizobium_vs_Klebsiella,1.0
6773,Mesorhizobium_vs_Kocuria,1.0
6774,Mesorhizobium_vs_Lachnoanaerobaculum,1.0
6775,Mesorhizobium_vs_Lachnoclostridium,0.9996448040532439
6776,Mesorhizobium_vs_Lachnospira,1.0
6777,Mesorhizobium_vs_Lactobacillus,1.0
6778,Mesorhizobium_vs_Lactococcus,1.0
6779,Mesorhizobium_vs_Leptolyngbya,1.0
6780,Mesorhizobium_vs_Macellibacteroides,1.0
6781,Mesorhizobium_vs_Magnetospira,1.0
6782,Mesorhizobium_vs_Mannheimia,1.0
6783,Mesorhizobium_vs_Marvinbryantia,1.0
6784,Mesorhizobium_vs_Megamonas,1.0
6785,Mesorhizobium_vs_Megasphaera,1.0
6786,Methanobrevibacter_vs_Acetivibrio,1.0
6787,Methanobrevibacter_vs_Acetoanaerobium,1.0
6788,Methanobrevibacter_vs_Acidaminococcus,1.0
